Time,Current,AcX,AcY,AcZ,GyX,GyY,GyZ,Freq
19:09:08.630,0.01,-11444,4336,-11400,235,28,-68,90.90
19:09:08.654,-0.01,-11464,4312,-11464,205,-13,-95,90.90
19:09:08.661,0.01,-11404,4292,-11400,232,24,-75,99.99
19:09:08.665,0.00,-11396,4268,-11372,164,36,-63,99.99
19:09:08.667,0.00,-11432,4316,-11392,217,18,-91,90.90
19:09:08.678,0.00,-11432,4320,-11364,176,13,-105,99.99
19:09:08.687,0.00,-11408,4348,-11332,139,27,-102,99.99
19:09:08.699,0.00,-11468,4252,-11344,218,5,-82,90.90
19:09:08.707,0.02,-11424,4288,-11388,204,27,-81,90.90
19:09:08.720,0.00,-11424,4308,-11280,203,5,-56,99.99
19:09:08.727,0.00,-11404,4272,-11416,187,-19,-76,99.99
19:09:08.740,0.00,-11392,4260,-11392,205,5,-100,99.99
19:09:08.748,0.00,-11416,4264,-11384,212,8,-41,90.90
19:09:08.760,-0.01,-11380,4352,-11340,183,-13,-42,99.99
19:09:08.772,-0.01,-11448,4256,-11452,200,52,-90,90.90
19:09:08.781,0.02,-11416,4268,-11232,191,43,-37,99.99
19:09:08.793,0.00,-11440,4368,-11380,179,26,-67,90.90
19:09:08.801,0.00,-11456,4284,-11316,176,38,-69,99.99
19:09:08.813,0.00,-11472,4296,-11292,179,34,-77,99.99
19:09:08.822,0.00,-11440,4280,-11360,195,-8,-68,99.99
19:09:08.834,0.00,-11400,4296,-11432,229,-26,-83,83.33
19:09:08.842,-0.01,-11400,4268,-11316,221,39,-81,99.99
19:09:08.855,0.00,-11436,4324,-11352,211,10,-31,99.99
19:09:08.863,0.00,-11388,4320,-11416,176,10,-65,99.99
19:09:08.875,0.00,-11320,4296,-11348,197,3,-77,90.90
19:09:08.896,-0.02,-11420,4288,-11436,203,12,-41,99.99
19:09:08.919,-0.01,-11440,4364,-11360,187,38,-91,99.99
19:09:08.921,0.01,-11484,4296,-11272,190,24,-37,90.90
19:09:08.921,0.01,-11420,4244,-11308,213,31,-46,99.99
19:09:08.928,-0.01,-11420,4356,-11332,164,24,-52,90.90
19:09:08.936,0.00,-11400,4344,-11356,210,-6,-36,99.99
19:09:08.949,0.00,-11364,4364,-11288,176,38,-75,99.99
19:09:08.959,-0.01,-11336,4268,-11400,164,37,-75,99.99
19:09:08.970,0.00,-11420,4336,-11440,198,-2,-65,83.33
19:09:08.980,0.00,-11396,4288,-11268,157,-1,-91,99.99
19:09:08.990,0.01,-11436,4312,-11356,213,18,-78,99.99
19:09:09.002,-0.01,-11508,4316,-11424,155,-4,-70,99.99
19:09:09.010,0.00,-11372,4268,-11388,244,15,-65,90.90
19:09:09.022,0.00,-11500,4272,-11348,189,-34,-55,99.99
19:09:09.031,0.00,-11404,4304,-11340,141,20,-76,99.99
19:09:09.043,0.00,-11432,4316,-11380,246,-9,-52,90.90
19:09:09.051,0.00,-11464,4320,-11280,172,24,-56,90.90
19:09:09.063,0.02,-11424,4320,-11336,221,-4,-86,99.99
19:09:09.072,0.00,-11460,4316,-11336,204,24,-50,99.99
19:09:09.084,0.00,-11412,4284,-11416,228,40,-100,99.99
19:09:09.092,0.00,-11436,4308,-11336,207,36,-47,90.90
19:09:09.104,0.00,-11468,4320,-11340,206,19,-59,99.99
19:09:09.116,0.00,-11484,4360,-11416,212,56,-87,90.90
19:09:09.125,0.00,-11448,4336,-11300,217,10,-62,99.99
19:09:09.137,0.00,-11416,4304,-11348,202,10,-94,90.90
19:09:09.145,0.00,-11448,4268,-11476,199,-4,-37,99.99
19:09:09.157,0.00,-11420,4308,-11260,212,-13,-88,99.99
19:09:09.166,-0.01,-11416,4288,-11420,172,14,-83,99.99
19:09:09.178,0.01,-11376,4344,-11300,164,-20,-62,83.33
19:09:09.186,0.01,-11476,4280,-11336,200,37,-71,99.99
19:09:09.199,0.00,-11436,4276,-11356,171,16,-98,99.99
19:09:09.207,0.00,-11380,4272,-11392,224,5,-60,99.99
19:09:09.219,0.00,-11352,4336,-11376,188,32,-103,90.90
19:09:09.231,0.00,-11328,4360,-11364,184,-17,-69,99.99
19:09:09.239,0.01,-11412,4344,-11268,200,64,-53,90.90
19:09:09.251,0.00,-11404,4380,-11372,196,21,-78,99.99
19:09:09.260,0.00,-11476,4300,-11264,211,19,-57,90.90
19:09:09.272,0.00,-11464,4292,-11408,204,20,-74,99.99
19:09:09.281,0.00,-11400,4324,-11340,217,16,-71,99.99
19:09:09.293,0.00,-11372,4304,-11232,169,0,-52,99.99
19:09:09.301,0.00,-11416,4308,-11360,164,57,-69,99.99
19:09:09.313,0.00,-11432,4360,-11384,208,-10,-72,83.33
19:09:09.325,0.00,-11372,4292,-11356,185,41,-102,99.99
19:09:09.334,0.01,-11432,4292,-11352,183,20,-77,99.99
19:09:09.346,-0.01,-11432,4312,-11328,162,-3,-37,99.99
19:09:09.354,0.01,-11396,4360,-11476,175,23,-64,90.90
19:09:09.366,0.00,-11420,4300,-11396,221,33,-64,90.90
19:09:09.375,0.00,-11476,4312,-11360,182,7,-62,99.99
19:09:09.387,0.00,-11408,4284,-11400,168,-5,-84,99.99
19:09:09.395,0.00,-11448,4376,-11320,212,19,-80,90.90
19:09:09.407,0.01,-11464,4332,-11272,190,-1,-66,99.99
19:09:09.416,0.00,-11428,4284,-11316,231,-11,-61,99.99
19:09:09.428,0.01,-11372,4348,-11328,225,-25,-73,99.99
19:09:09.440,0.00,-11428,4336,-11340,198,27,-75,90.90
19:09:09.448,0.00,-11444,4304,-11396,202,8,-72,90.90
19:09:09.460,0.00,-11440,4384,-11320,194,15,-65,99.99
19:09:09.469,0.00,-11452,4344,-11324,179,0,-80,99.99
19:09:09.481,0.01,-11496,4364,-11348,196,5,-68,90.90
19:09:09.489,0.00,-11388,4280,-11332,195,-22,-79,99.99
19:09:09.502,0.00,-11412,4316,-11372,220,2,-16,99.99
19:09:09.510,0.00,-11364,4328,-11304,179,15,-56,99.99
19:09:09.522,0.00,-11392,4320,-11388,163,10,-56,90.90
19:09:09.530,0.00,-11384,4264,-11284,206,18,-65,90.90
19:09:09.543,-0.01,-11360,4336,-11368,178,14,-74,99.99
19:09:09.551,0.01,-11408,4320,-11288,215,-16,-79,99.99
19:09:09.563,0.00,-11476,4276,-11336,232,11,-44,90.90
19:09:09.575,0.00,-11420,4280,-11436,161,6,-86,99.99
19:09:09.584,0.01,-11460,4324,-11412,229,-37,-60,99.99
19:09:09.595,0.00,-11444,4272,-11384,181,60,-53,99.99
19:09:09.604,0.01,-11384,4308,-11456,167,28,-61,83.33
19:09:09.616,0.00,-11456,4276,-11372,173,-19,-31,99.99
19:09:09.625,0.00,-11352,4300,-11268,166,45,-51,99.99
19:09:09.637,0.00,-11372,4376,-11296,198,7,-56,99.99
19:09:09.645,0.00,-11384,4324,-11376,156,40,-22,90.90
19:09:09.658,0.00,-11448,4392,-11404,198,9,-56,99.99
19:09:09.666,-0.01,-11468,4276,-11232,192,-11,-74,99.99
19:09:09.678,0.01,-11416,4316,-11392,187,27,-64,90.90
19:09:09.690,0.00,-11476,4320,-11448,248,12,-44,90.90
19:09:09.700,0.01,-11372,4300,-11364,135,19,-64,99.99
19:09:09.710,0.00,-11500,4276,-11364,202,36,-75,99.99
19:09:09.719,0.00,-11436,4316,-11372,231,1,-74,99.99
19:09:09.732,0.01,-11400,4248,-11260,153,2,-115,99.99
19:09:09.740,0.01,-11476,4280,-11304,241,9,-63,83.33
19:09:09.751,0.01,-11452,4332,-11476,196,31,-76,99.99
19:09:09.760,0.00,-11396,4296,-11356,164,-25,-87,99.99
19:09:09.772,0.00,-11392,4312,-11276,198,-8,-30,99.99
19:09:09.780,-0.01,-11444,4296,-11352,186,29,-58,90.90
19:09:09.793,0.00,-11448,4280,-11364,189,-12,-89,99.99
19:09:09.804,0.00,-11440,4228,-11340,201,20,-43,99.99
19:09:09.813,0.00,-11412,4340,-11328,212,22,-108,90.90
19:09:09.825,0.01,-11396,4288,-11348,218,2,-74,90.90
19:09:09.833,0.01,-11360,4324,-11328,201,12,-60,99.99
19:09:09.845,-0.01,-11392,4324,-11396,156,-2,-84,99.99
19:09:09.854,0.00,-11444,4312,-11424,179,27,-52,99.99
19:09:09.866,0.00,-11380,4324,-11340,199,25,-72,90.90
19:09:09.874,0.00,-11436,4380,-11392,179,6,-69,90.90
19:09:09.887,0.01,-11424,4308,-11336,170,34,-75,99.99
19:09:09.895,-0.01,-11444,4328,-11396,170,-25,-79,99.99
19:09:09.908,0.00,-11400,4272,-11400,200,-8,-54,90.90
19:09:09.919,0.00,-11444,4316,-11420,187,13,-72,99.99
19:09:09.928,0.00,-11428,4268,-11368,182,-5,-81,99.99
19:09:09.939,0.00,-11412,4284,-11400,163,44,-46,99.99
19:09:09.949,0.00,-11400,4284,-11296,170,20,-114,90.90
19:09:09.960,0.01,-11432,4328,-11424,156,-7,-62,90.90
19:09:09.969,-0.01,-11356,4332,-11240,205,39,-61,99.99
19:09:09.981,0.00,-11424,4236,-11376,196,-10,-43,99.99
19:09:09.989,0.00,-11492,4364,-11292,229,40,-30,90.90
19:09:10.001,0.00,-11420,4300,-11316,202,8,-77,99.99
19:09:10.010,0.00,-11444,4332,-11296,202,-18,-74,99.99
19:09:10.022,0.00,-11448,4328,-11464,241,40,-65,90.90
19:09:10.030,0.01,-11392,4392,-11396,189,3,-60,90.90
19:09:10.042,0.00,-11384,4316,-11388,208,-19,-62,99.99
19:09:10.054,0.00,-11380,4324,-11360,193,5,-64,99.99
19:09:10.063,-0.01,-11376,4292,-11416,190,-10,-56,99.99
19:09:10.075,0.01,-11384,4288,-11372,220,6,-34,90.90
19:09:10.083,0.00,-11364,4316,-11420,182,32,-23,99.99
19:09:10.095,0.00,-11480,4312,-11224,192,-17,-56,99.99
19:09:10.104,0.00,-11456,4248,-11372,210,0,-85,90.90
19:09:10.116,0.00,-11420,4256,-11420,199,10,-74,90.90
19:09:10.124,0.00,-11428,4312,-11464,229,16,-50,99.99
19:09:10.136,0.00,-11364,4304,-11336,201,35,-94,99.99
19:09:10.145,0.00,-11452,4280,-11320,191,-13,-47,99.99
19:09:10.157,-0.01,-11384,4324,-11340,215,31,-73,99.99
19:09:10.169,0.00,-11332,4336,-11324,193,18,-61,83.33
19:09:10.177,-0.01,-11432,4232,-11340,198,31,-73,99.99
19:09:10.189,0.01,-11468,4352,-11392,201,11,-60,99.99
19:09:10.198,0.00,-11360,4276,-11316,167,-37,-69,99.99
19:09:10.210,0.00,-11440,4312,-11252,212,28,-44,90.90
19:09:10.218,0.02,-11432,4260,-11336,164,2,-60,99.99
19:09:10.231,0.00,-11412,4284,-11352,232,10,-70,99.99
19:09:10.239,0.00,-11424,4288,-11400,184,19,-46,90.90
19:09:10.251,0.00,-11396,4300,-11300,206,-4,-47,90.90
19:09:10.259,0.00,-11412,4284,-11332,220,9,-25,99.99
19:09:10.272,0.01,-11352,4320,-11428,174,1,-87,99.99
19:09:10.283,0.01,-11508,4308,-11252,202,-2,-64,99.99
19:09:10.292,0.00,-11376,4376,-11344,180,-10,-63,90.90
19:09:10.304,0.02,-11388,4284,-11384,203,43,-83,99.99
19:09:10.313,-0.01,-11484,4316,-11332,230,19,-73,99.99
19:09:10.325,0.01,-11416,4304,-11352,170,13,-96,90.90
19:09:10.333,0.00,-11392,4328,-11408,198,38,-54,90.90
19:09:10.345,0.00,-11492,4280,-11388,213,8,-74,99.99
19:09:10.353,0.00,-11408,4264,-11368,223,36,-108,99.99
19:09:10.366,0.01,-11384,4316,-11280,186,-12,-37,99.99
19:09:10.374,0.00,-11404,4288,-11284,171,21,-64,90.90
19:09:10.386,0.00,-11484,4276,-11308,202,22,-99,90.90
19:09:10.398,0.01,-11404,4308,-11424,215,23,-70,99.99
19:09:10.407,0.01,-11444,4360,-11372,161,17,-68,99.99
19:09:10.419,0.01,-11396,4268,-11264,198,17,-61,90.90
19:09:10.427,0.00,-11464,4332,-11332,190,22,-58,99.99
19:09:10.439,0.01,-11384,4336,-11316,214,-3,-65,90.90
19:09:10.448,0.00,-11448,4244,-11416,189,-28,-78,99.99
19:09:10.460,0.00,-11408,4344,-11420,178,51,-59,90.90
19:09:10.468,0.01,-11428,4304,-11424,201,-27,-75,99.99
19:09:10.481,0.01,-11424,4276,-11452,196,-10,-53,99.99
19:09:10.492,0.02,-11420,4292,-11432,215,-11,-62,99.99
19:09:10.501,0.00,-11424,4376,-11396,231,-33,-55,83.33
19:09:10.516,0.00,-11448,4312,-11312,187,47,-79,99.99
19:09:10.525,0.00,-11444,4388,-11376,244,-17,-30,99.99
19:09:10.539,0.01,-11368,4308,-11336,204,21,-55,99.99
19:09:10.542,0.00,-11436,4268,-11376,181,47,-75,99.99
19:09:10.554,0.00,-11408,4300,-11432,196,2,-77,90.90
19:09:10.562,0.00,-11412,4260,-11244,200,8,-61,90.90
19:09:10.575,0.01,-11416,4328,-11220,194,-3,-55,99.99
19:09:10.583,0.01,-11356,4308,-11324,214,2,-30,99.99
19:09:10.595,0.00,-11412,4344,-11340,179,18,-66,90.90
19:09:10.607,0.00,-11444,4348,-11364,207,14,-49,99.99
19:09:10.616,0.00,-11380,4288,-11332,225,-4,-61,99.99
19:09:10.628,0.00,-11392,4232,-11408,216,29,-50,99.99
19:09:10.636,0.00,-11436,4284,-11392,194,9,-54,90.90
19:09:10.648,0.01,-11448,4312,-11368,177,9,-59,90.90
19:09:10.657,0.00,-11460,4324,-11512,202,32,-77,99.99
19:09:10.669,0.01,-11476,4276,-11296,174,-4,-45,99.99
19:09:10.677,0.00,-11408,4304,-11232,165,1,-79,90.90
19:09:10.689,0.01,-11468,4348,-11460,213,-4,-105,99.99
19:09:10.698,0.00,-11408,4316,-11412,182,-14,-94,99.99
19:09:10.710,0.00,-11440,4280,-11412,199,16,-60,99.99
19:09:10.718,0.02,-11432,4304,-11336,217,11,-64,83.33
19:09:10.730,0.00,-11348,4340,-11244,203,1,-87,99.99
19:09:10.742,0.00,-11508,4328,-11360,201,15,-25,99.99
19:09:10.751,0.00,-11448,4300,-11272,193,10,-68,99.99
19:09:10.763,-0.01,-11404,4304,-11336,209,13,-81,90.90
19:09:10.781,0.00,-11524,4304,-11456,230,1,-44,99.99
19:09:10.784,0.00,-11440,4260,-11388,194,21,-74,99.99
19:09:10.797,0.01,-11396,4256,-11416,172,-20,-54,90.90
19:09:10.806,-0.01,-11468,4284,-11320,217,23,-72,90.90
19:09:10.819,0.01,-11384,4276,-11308,167,0,-92,99.99
19:09:10.825,0.01,-11388,4264,-11424,200,15,-44,99.99
19:09:10.833,0.00,-11412,4272,-11336,200,39,-73,99.99
19:09:10.845,0.00,-11404,4336,-11304,204,4,-52,90.90
19:09:10.857,0.01,-11452,4252,-11364,215,-16,-49,99.99
19:09:10.865,0.01,-11364,4264,-11456,187,44,-103,90.90
19:09:10.878,0.00,-11428,4288,-11304,212,-15,-45,99.99
19:09:10.886,0.00,-11432,4248,-11276,164,9,-73,90.90
19:09:10.898,0.00,-11412,4308,-11356,178,29,-46,99.99
19:09:10.907,0.00,-11380,4276,-11256,183,12,-90,99.99
19:09:10.919,0.01,-11352,4348,-11336,213,22,-83,99.99
19:09:10.928,0.00,-11436,4360,-11324,218,-7,-73,83.33
19:09:10.939,0.00,-11408,4312,-11312,164,20,-54,99.99
19:09:10.948,0.00,-11424,4312,-11276,215,7,-79,99.99
19:09:10.960,-0.02,-11400,4312,-11348,234,-20,-37,99.99
19:09:10.972,-0.02,-11388,4336,-11328,187,-1,-96,99.99
19:09:10.980,0.02,-11444,4340,-11376,199,11,-63,90.90
19:09:10.993,0.00,-11420,4300,-11400,189,32,-52,90.90
19:09:11.001,0.01,-11440,4308,-11412,206,0,-47,99.99
19:09:11.013,0.00,-11412,4392,-11456,186,-10,-55,99.99
19:09:11.021,0.00,-11460,4340,-11332,145,4,-76,90.90
19:09:11.033,0.00,-11412,4256,-11304,203,4,-53,99.99
19:09:11.042,0.01,-11452,4272,-11424,158,29,-35,99.99
19:09:11.054,0.01,-11448,4328,-11280,190,21,-54,99.99
19:09:11.062,0.00,-11368,4328,-11404,191,-3,-69,90.90
19:09:11.074,0.00,-11388,4360,-11284,151,32,-74,90.90
19:09:11.086,0.00,-11408,4356,-11364,171,15,-60,99.99
19:09:11.095,0.00,-11500,4256,-11380,224,17,-55,99.99
19:09:11.107,0.00,-11400,4268,-11388,153,26,-76,90.90
19:09:11.115,0.01,-11432,4272,-11344,197,-4,-65,99.99
19:09:11.127,0.00,-11424,4316,-11288,212,35,-62,99.99
19:09:11.136,0.00,-11436,4324,-11340,166,55,-51,99.99
19:09:11.148,0.00,-11464,4352,-11312,193,4,-71,83.33
19:09:11.158,0.00,-11428,4344,-11320,168,48,-57,99.99
19:09:11.169,0.00,-11388,4252,-11416,198,-8,-36,99.99
19:09:11.177,0.01,-11424,4296,-11408,191,-9,-82,99.99
19:09:11.189,-0.01,-11432,4316,-11332,210,48,-71,90.90
19:09:11.201,0.00,-11448,4324,-11316,156,5,-46,99.99
19:09:11.210,0.00,-11484,4324,-11344,202,1,-60,99.99
19:09:11.221,0.00,-11432,4328,-11412,178,6,-71,99.99
19:09:11.230,0.00,-11396,4284,-11388,174,-3,-83,83.33
19:09:11.242,0.01,-11448,4336,-11368,191,29,-75,99.99
19:09:11.250,0.00,-11392,4256,-11316,175,8,-49,99.99
19:09:11.263,0.00,-11496,4276,-11396,214,17,-73,99.99
19:09:11.271,0.00,-11408,4332,-11348,160,40,-78,90.90
19:09:11.283,0.01,-11460,4328,-11332,210,11,-42,99.99
19:09:11.292,0.00,-11452,4336,-11300,179,13,-71,99.99
19:09:11.304,0.01,-11468,4284,-11388,215,-4,-33,90.90
19:09:11.312,-0.01,-11400,4232,-11368,180,-23,-65,90.90
19:09:11.324,0.00,-11372,4328,-11244,192,26,-63,99.99
19:09:11.336,0.00,-11436,4244,-11392,185,7,-61,99.99
19:09:11.345,0.00,-11400,4312,-11348,235,23,-70,99.99
19:09:11.357,0.00,-11436,4304,-11396,216,3,-66,99.99
19:09:11.365,-0.02,-11452,4288,-11236,191,-12,-53,90.90
19:09:11.377,0.00,-11428,4332,-11336,189,14,-80,90.90
19:09:11.386,0.02,-11484,4300,-11304,199,1,-49,99.99
19:09:11.399,0.00,-11456,4344,-11388,195,31,-88,99.99
19:09:11.406,0.00,-11400,4320,-11412,199,24,-35,90.90
19:09:11.419,0.00,-11464,4316,-11324,214,9,-69,99.99
19:09:11.427,0.00,-11404,4256,-11316,174,-7,-66,99.99
19:09:11.439,0.00,-11416,4324,-11308,197,-18,-101,99.99
19:09:11.451,0.00,-11384,4276,-11316,182,11,-64,83.33
19:09:11.459,0.00,-11444,4316,-11388,215,29,-85,99.99
19:09:11.472,0.01,-11508,4292,-11556,236,-45,-79,99.99
19:09:11.480,0.00,-11444,4312,-11344,191,12,-85,99.99
19:09:11.492,0.00,-11432,4260,-11324,194,47,-53,90.90
19:09:11.500,0.00,-11456,4300,-11312,224,-1,-46,99.99
19:09:11.513,0.00,-11332,4260,-11348,174,18,-80,99.99
19:09:11.521,0.00,-11424,4304,-11344,202,-7,-65,90.90
19:09:11.533,0.01,-11444,4300,-11372,197,29,-69,90.90
19:09:11.541,0.00,-11392,4304,-11424,171,8,-69,99.99
19:09:11.554,0.01,-11460,4312,-11364,227,24,-70,99.99
19:09:11.565,0.00,-11440,4320,-11304,180,32,-70,99.99
19:09:11.574,0.00,-11424,4236,-11280,214,10,-75,90.90
19:09:11.586,0.01,-11416,4296,-11308,217,-13,-65,99.99
19:09:11.595,0.00,-11424,4292,-11496,188,25,-39,90.90
19:09:11.607,0.01,-11392,4316,-11292,205,-34,-63,99.99
19:09:11.615,0.00,-11404,4260,-11384,212,17,-84,90.90
19:09:11.627,0.00,-11428,4308,-11356,171,23,-67,99.99
19:09:11.636,0.01,-11444,4248,-11352,166,13,-64,99.99
19:09:11.648,0.00,-11416,4284,-11356,217,25,-47,99.99
19:09:11.656,0.01,-11436,4280,-11424,179,-3,-47,83.33
19:09:11.668,0.01,-11408,4292,-11292,194,28,-75,99.99
19:09:11.680,0.00,-11376,4336,-11328,242,0,-46,99.99
19:09:11.689,0.00,-11492,4260,-11356,234,-4,-56,99.99
19:09:11.701,0.01,-11440,4332,-11280,193,35,-71,90.90
19:09:11.710,0.01,-11412,4268,-11368,198,29,-32,99.99
19:09:11.722,0.00,-11400,4328,-11400,197,9,-72,99.99
19:09:11.730,0.02,-11420,4348,-11384,216,-37,-69,90.90
19:09:11.742,0.00,-11396,4356,-11420,201,6,-55,99.99
19:09:11.750,0.00,-11380,4312,-11296,187,9,-82,90.90
19:09:11.763,0.01,-11412,4288,-11320,207,-5,-54,99.99
19:09:11.771,0.00,-11428,4304,-11328,156,-4,-47,99.99
19:09:11.783,0.00,-11404,4264,-11380,206,34,-55,99.99
19:09:11.791,0.01,-11448,4252,-11256,187,-7,-54,90.90
19:09:11.804,0.00,-11424,4292,-11352,148,-11,-50,99.99
19:09:11.815,0.02,-11392,4332,-11360,212,18,-85,90.90
19:09:11.824,0.00,-11460,4292,-11436,188,11,-83,99.99
19:09:11.836,0.01,-11360,4332,-11344,199,40,-66,90.90
19:09:11.845,0.00,-11428,4340,-11428,220,10,-55,99.99
19:09:11.859,0.01,-11412,4336,-11368,182,8,-88,99.99
19:09:11.865,0.01,-11420,4304,-11300,209,4,-72,99.99
19:09:11.878,0.01,-11424,4248,-11316,219,20,-48,83.33
19:09:11.885,0.00,-11416,4340,-11376,199,4,-82,99.99
19:09:11.898,0.00,-11464,4292,-11432,194,21,-49,99.99
19:09:11.906,0.01,-11384,4284,-11272,199,-3,-41,99.99
19:09:11.919,0.01,-11440,4280,-11336,186,30,-83,90.90
19:09:11.930,0.00,-11408,4280,-11388,218,-22,-43,99.99
19:09:11.939,0.00,-11444,4264,-11328,214,4,-54,99.99
19:09:11.951,0.00,-11440,4284,-11376,204,20,-75,99.99
19:09:11.959,0.00,-11472,4284,-11324,193,-4,-48,83.33
19:09:11.971,0.00,-11304,4320,-11280,199,3,-75,99.99
19:09:11.981,0.01,-11424,4344,-11328,187,-19,-36,99.99
19:09:11.992,0.00,-11372,4268,-11384,168,-50,-44,99.99
19:09:12.000,0.01,-11352,4388,-11204,236,22,-55,90.90
19:09:12.012,0.02,-11452,4376,-11376,205,7,-59,99.99
19:09:12.021,0.00,-11436,4320,-11316,177,15,-45,99.99
19:09:12.033,0.01,-11440,4336,-11372,174,3,-55,90.90
19:09:12.045,0.01,-11376,4324,-11384,183,-9,-87,90.90
19:09:12.053,0.01,-11432,4252,-11412,189,44,-62,99.99
19:09:12.065,0.01,-11408,4284,-11336,198,-3,-67,99.99
19:09:12.074,0.00,-11432,4284,-11356,174,24,-71,99.99
19:09:12.086,0.00,-11396,4236,-11332,219,27,-62,90.90
19:09:12.094,0.00,-11408,4292,-11328,208,18,-58,99.99
19:09:12.107,0.00,-11496,4320,-11296,212,19,-66,90.90
19:09:12.115,0.01,-11432,4232,-11456,191,28,-54,99.99
19:09:12.127,0.01,-11396,4292,-11404,227,-2,-74,99.99
19:09:12.135,0.00,-11396,4388,-11380,229,11,-58,90.90
19:09:12.147,0.02,-11440,4264,-11284,198,-8,-57,99.99
19:09:12.159,0.00,-11456,4276,-11396,225,-4,-58,99.99
19:09:12.168,0.00,-11428,4360,-11296,213,17,-64,99.99
19:09:12.180,0.00,-11432,4316,-11280,188,29,-61,83.33
19:09:12.188,0.02,-11484,4240,-11384,204,19,-67,99.99
19:09:12.201,0.02,-11404,4280,-11372,196,39,-43,99.99
19:09:12.209,0.02,-11452,4228,-11340,185,4,-72,99.99
19:09:12.221,0.01,-11380,4276,-11336,174,43,-52,90.90
19:09:12.229,0.01,-11360,4328,-11304,177,-20,-50,99.99
19:09:12.242,0.01,-11404,4320,-11428,205,-8,-41,90.90
19:09:12.250,0.01,-11384,4280,-11368,225,22,-80,99.99
19:09:12.262,0.00,-11444,4268,-11440,177,9,-54,90.90
19:09:12.274,0.01,-11452,4272,-11408,223,27,-54,99.99
19:09:12.283,0.01,-11440,4308,-11388,232,-16,-49,99.99
19:09:12.295,0.01,-11428,4328,-11496,210,8,-65,99.99
19:09:12.303,0.01,-11376,4288,-11336,180,10,-39,90.90
19:09:12.315,0.01,-11460,4376,-11384,207,26,-84,90.90
19:09:12.324,0.01,-11384,4344,-11364,238,26,-47,99.99
19:09:12.338,0.01,-11476,4368,-11392,205,11,-62,99.99
19:09:12.344,0.01,-11456,4348,-11264,191,-8,-61,90.90
19:09:12.357,0.02,-11376,4276,-11444,226,-12,-85,99.99
19:09:12.365,0.00,-11408,4288,-11336,228,-17,-79,90.90
19:09:12.377,0.01,-11392,4276,-11288,185,-1,-75,99.99
19:09:12.389,0.00,-11416,4300,-11372,216,12,-46,90.90
19:09:12.397,0.01,-11396,4352,-11304,172,8,-56,99.99
19:09:12.409,0.02,-11380,4272,-11316,168,-1,-62,99.99
19:09:12.418,0.02,-11472,4280,-11280,213,2,-52,99.99
19:09:12.430,0.01,-11440,4300,-11328,200,-8,-97,90.90
19:09:12.438,0.00,-11424,4300,-11392,237,34,-30,99.99
19:09:12.451,0.00,-11416,4308,-11392,211,16,-77,90.90
19:09:12.459,0.01,-11420,4344,-11396,186,13,-105,99.99
19:09:12.471,0.01,-11420,4324,-11396,192,2,-63,90.90
19:09:12.479,0.02,-11432,4276,-11236,182,29,-74,99.99
19:09:12.492,0.00,-11380,4308,-11372,166,21,-67,99.99
19:09:12.503,0.02,-11392,4248,-11352,185,22,-92,99.99
19:09:12.512,0.01,-11416,4380,-11320,235,17,-57,83.33
19:09:12.524,0.01,-11404,4268,-11388,202,4,-87,99.99
19:09:12.532,0.03,-11460,4324,-11332,205,1,-67,99.99
19:09:12.545,0.00,-11456,4340,-11360,167,17,-71,99.99
19:09:12.553,0.04,-11352,4288,-11460,215,-5,-32,99.99
19:09:12.565,0.01,-11348,4332,-11348,187,11,-79,90.90
19:09:12.573,0.01,-11380,4292,-11360,176,13,-72,99.99
19:09:12.586,0.01,-11496,4280,-11332,170,45,-80,90.90
19:09:12.594,0.01,-11352,4248,-11472,182,-4,-48,99.99
19:09:12.606,0.01,-11380,4224,-11332,181,9,-67,90.90
19:09:12.618,0.02,-11464,4308,-11356,221,37,-47,99.99
19:09:12.627,0.01,-11460,4280,-11400,179,47,-64,99.99
19:09:12.639,0.02,-11456,4228,-11308,217,-3,-60,99.99
19:09:12.647,0.00,-11472,4388,-11428,187,18,-49,83.33
19:09:12.659,0.02,-11420,4232,-11292,152,8,-79,99.99
19:09:12.668,0.02,-11388,4304,-11248,202,30,-52,99.99
19:09:12.680,0.01,-11396,4268,-11376,216,28,-57,99.99
19:09:12.688,0.02,-11424,4292,-11376,196,-14,-75,90.90
19:09:12.701,0.02,-11492,4324,-11424,228,-17,-78,99.99
19:09:12.709,0.01,-11392,4300,-11488,203,50,-59,90.90
19:09:12.721,0.01,-11456,4304,-11312,213,12,-46,99.99
19:09:12.733,0.01,-11528,4316,-11348,176,33,-54,90.90
19:09:12.742,0.02,-11348,4332,-11344,178,53,-45,99.99
19:09:12.754,0.03,-11420,4280,-11320,188,-1,-46,99.99
19:09:12.762,0.02,-11444,4272,-11384,147,18,-65,99.99
19:09:12.774,0.01,-11472,4284,-11360,212,11,-49,83.33
19:09:12.783,0.02,-11384,4352,-11312,214,19,-69,99.99
19:09:12.795,0.01,-11416,4336,-11348,173,23,-33,99.99
19:09:12.803,0.01,-11436,4340,-11400,222,26,-26,99.99
19:09:12.815,0.02,-11440,4336,-11388,159,13,-48,90.90
19:09:12.827,0.02,-11428,4344,-11332,202,-20,-67,90.90
19:09:12.836,0.01,-11420,4276,-11376,196,29,-62,99.99
19:09:12.848,0.00,-11384,4312,-11416,187,10,-92,99.99
